X,Y,u_x,u_y,,,,,,X1,Y1,sigma_xx,sigma_yy,sigma_xy,Status
2.743804615,0.103058393,1.33702E-05,-7.61E-05,,,,,,3.315913805,2.375676826,-3.745148429,-8.530722975,1.529214017,Elastic
2.743804615,0.103058393,1.33702E-05,-7.61E-05,,,,,,3.316496029,1.560186059,-9.415260182,-21.77631556,1.778755771,Failure
2.745865592,1.832773936,6.96982E-05,-0.000973204,,,,,,3.317285892,2.450397122,-3.536394216,-7.288990502,1.514275956,Elastic
2.745865592,1.832773936,6.96982E-05,-0.000973204,,,,,,3.318852391,2.670298101,-3.253539182,-3.660256318,1.528404002,Elastic
2.748149743,0.30784546,3.64234E-05,-0.000219996,,,,,,3.322820953,1.66243097,-8.45610428,-20.22498338,1.784362384,Failure
2.75325952,0.512502446,5.4918E-05,-0.000353898,,,,,,3.32738267,0.781632582,-17.57437539,-34.28102832,2.62335933,Failure
2.7545023,2.035467329,5.73401E-05,-0.001028524,,,,,,3.328695094,0.831940803,-16.97013328,-33.39470854,2.512119,Failure
2.7545023,2.035467329,5.73401E-05,-0.001028524,,,,,,3.329087623,0.146593875,-24.79829396,-45.01159805,3.735843153,Failure
2.757952794,2.850783843,-2.45E-05,-0.001142702,,,,,,3.330829214,0.303345836,-23.05293948,-42.38663099,3.507370886,Failure
2.759133946,0.717029352,6.89967E-05,-0.000477591,,,,,,3.333376714,1.814495583,-7.079756672,-17.63070944,1.679180518,Elastic
2.759133946,0.717029352,6.89967E-05,-0.000477591,,,,,,3.334499869,2.819880597,-3.444762117,-1.084907783,1.715509809,Elastic
2.760733842,2.620813662,2.5069E-06,-0.001128591,,,,,,3.335265339,0.504685443,-20.75426716,-38.96473195,3.166234201,Failure
2.765885212,0.922989417,7.88335E-05,-0.000591748,,,,,,3.339773823,2.565280033,-3.323966724,-5.258412135,1.535349771,Elastic
2.765885212,0.922989417,7.88335E-05,-0.000591748,,,,,,3.340414357,0.660673207,-18.94160941,-36.2851751,2.871278441,Failure
2.770270842,2.4596726,2.00337E-05,-0.001109026,,,,,,3.342372328,2.264848427,-4.146979263,-10.22651593,1.595364657,Elastic
2.770270842,2.4596726,2.00337E-05,-0.001109026,,,,,,3.344742563,2.76726208,-3.348855602,-1.880126765,1.648441251,Elastic
2.773192255,1.127136454,8.43528E-05,-0.000694471,,,,,,3.346066311,2.672833031,-3.268576323,-3.438089785,1.570384632,Elastic
2.775534239,2.292550532,3.66157E-05,-0.001081855,,,,,,3.347110867,2.595679881,-3.294841819,-4.711123464,1.547912666,Elastic
2.775534239,2.292550532,3.66157E-05,-0.001081855,,,,,,3.34823747,0.951246329,-15.58491959,-31.31407386,2.314574924,Failure
2.781555426,1.330780077,8.5725E-05,-0.000786451,,,,,,3.349480328,0.382584874,-22.12440211,-40.97832571,3.39783343,Failure
2.782143109,2.925575416,-3.45E-05,-0.001140803,,,,,,3.350426058,0.425508149,-21.63421132,-40.24885202,3.32508367,Failure
2.782143109,2.925575416,-3.45E-05,-0.001140803,,,,,,3.352108237,1.106666746,-13.91161207,-28.77184001,2.110182768,Failure
2.7851603,3,-4.42E-05,-0.001139872,,,,,,3.35975736,2.297842864,-4.008605187,-9.586352893,1.611578484,Elastic
2.790974727,1.533920285,8.30098E-05,-0.000867636,,,,,,3.360779036,1.306904954,-11.89169,-25.60217961,1.997205751,Failure
2.790974727,1.533920285,8.30098E-05,-0.000867636,,,,,,3.360884323,1.582791264,-9.220087399,-21.35980002,1.907750603,Failure
2.799878693,1.732988186,7.63692E-05,-0.000936945,,,,,,3.361139908,2.145719543,-4.716716645,-12.10020558,1.650089521,Elastic
2.799878693,1.732988186,7.63692E-05,-0.000936945,,,,,,3.363498505,2.369908174,-3.751426553,-8.366746081,1.597920851,Elastic
2.8,0,0,0,,,,,,3.36416918,2.538099322,-3.3601104,-5.559667192,1.568863306,Elastic
2.8,0,0,0,,,,,,3.364899674,1.632857598,-8.673243568,-20.5095152,1.866375425,Failure
2.8,0,0,0,,,,,,3.365273338,2.466561029,-3.490225078,-6.746065947,1.578856524,Elastic
2.800400583,2.122202361,5.19076E-05,-0.001044445,,,,,,3.365819955,0.124968373,-24.98758415,-45.24154595,3.816227395,Failure
2.802358521,2.701567687,-7.25E-06,-0.001129891,,,,,,3.370376572,1.462513464,-10.35580743,-23.16361122,1.946611014,Failure
2.802358521,2.701567687,-7.25E-06,-0.001129891,,,,,,3.371203095,2.239645713,-4.249442577,-10.49118221,1.642329756,Elastic
2.804345128,0.204787067,2.60454E-05,-0.000148219,,,,,,3.371649565,1.184716738,-13.0872559,-27.4642222,2.082869895,Failure
2.808515401,1.935681579,6.5616E-05,-0.000996992,,,,,,3.373498079,1.227405207,-12.64876569,-26.78243177,2.049954762,Failure
2.808690257,0.409574134,4.73174E-05,-0.000286635,,,,,,3.377534487,2.689808598,-3.291245281,-2.932335669,1.620933644,Elastic
2.808690257,0.409574134,4.73174E-05,-0.000286635,,,,,,3.377660627,0.681567242,-18.63488647,-35.7861479,2.873171001,Failure
2.811895521,2.540426625,1.14255E-05,-0.001114053,,,,,,3.37941678,2.598689122,-3.296580055,-4.447324272,1.591822807,Elastic
2.814564682,0.614101039,6.3991E-05,-0.000414814,,,,,,3.384116806,0.929047407,-15.78950738,-31.5746754,2.403450551,Failure
2.820439108,0.818627945,7.61988E-05,-0.000532789,,,,,,3.391687722,2.368034225,-3.750346842,-8.234513085,1.635270545,Elastic
2.820439108,0.818627945,7.61988E-05,-0.000532789,,,,,,3.392074746,1.752758011,-7.589132661,-18.38225128,1.810561895,Elastic
2.820439108,0.818627945,7.61988E-05,-0.000532789,,,,,,3.393221058,2.295618281,-4.008192797,-9.436194389,1.657077364,Elastic
2.820439108,0.818627945,7.61988E-05,-0.000532789,,,,,,3.393462555,2.464687081,-3.48897749,-6.60383886,1.615003115,Elastic
2.820439108,0.818627945,7.61988E-05,-0.000532789,,,,,,3.397632879,2.535874739,-3.361720752,-5.381173629,1.610965638,Elastic
2.820439108,0.818627945,7.61988E-05,-0.000532789,,,,,,3.401818659,1.911004018,-6.255938319,-15.76562847,1.767620638,Elastic
2.821432521,2.379285564,2.87615E-05,-0.001091183,,,,,,3.406509767,2.2593957,-4.153398205,-9.96469987,1.684444561,Elastic
2.821432521,2.379285564,2.87615E-05,-0.001091183,,,,,,3.407224576,0.277923403,-23.22437937,-42.5314725,3.645751981,Failure
2.821432521,2.379285564,2.87615E-05,-0.001091183,,,,,,3.407768472,1.481555681,-10.14371748,-22.74840764,2.03474697,Failure
2.821432521,2.379285564,2.87615E-05,-0.001091183,,,,,,3.407777504,2.735744609,-3.362079311,-1.917765313,1.683941075,Elastic
2.821432521,2.379285564,2.87615E-05,-0.001091183,,,,,,3.410368161,2.640682106,-3.290524858,-3.520271677,1.635558597,Elastic
2.821432521,2.379285564,2.87615E-05,-0.001091183,,,,,,3.410961287,2.582916868,-3.31095037,-4.49598406,1.626474966,Elastic
2.826548836,2.776359259,-1.68E-05,-0.001131001,,,,,,3.412747381,0.528583504,-20.34639585,-38.26043443,3.21029141,Failure
2.82774615,1.022774982,8.4069E-05,-0.000640173,,,,,,3.415621272,2.075673699,-5.106778541,-12.97352509,1.744721302,Elastic
2.835053193,1.226922019,8.76436E-05,-0.000737144,,,,,,3.416037381,2.779111841,-3.458372007,-1.098209481,1.731792684,Elastic
2.835053193,1.226922019,8.76436E-05,-0.000737144,,,,,,3.421315688,2.558178564,-3.333852509,-4.843058062,1.636650423,Elastic
2.844472493,1.430062227,8.70452E-05,-0.000823049,,,,,,3.424229963,0.021399703,-26.04510325,-46.75196004,4.032468586,Failure
2.846298866,2.208937393,4.55028E-05,-0.001057803,,,,,,3.425370225,1.989203378,-5.666416271,-14.35373497,1.778269627,Elastic
2.850739151,2.851150832,-2.69E-05,-0.001130341,,,,,,3.427316884,2.173208215,-4.554215643,-11.28515058,1.735370816,Elastic
2.850739151,2.851150832,-2.69E-05,-0.001130341,,,,,,3.427355307,1.079234055,-14.11048818,-28.96653946,2.273697814,Failure
2.8535202,2.62118065,1.93553E-06,-0.001116784,,,,,,3.427521102,1.727845935,-7.829333285,-18.65198882,1.890252681,Elastic
2.853756342,2.925575416,-3.70E-05,-0.001131016,,,,,,3.428312783,2.024309049,-5.429515481,-13.75643231,1.775479999,Elastic
2.853891794,1.633202436,8.22399E-05,-0.000898419,,,,,,3.436940686,2.627395844,-3.296193978,-3.548243886,1.657248139,Elastic
2.853891794,1.633202436,8.22399E-05,-0.000898419,,,,,,3.438150119,1.328522956,-11.63094691,-25.03619044,2.176882332,Failure
2.853891794,1.633202436,8.22399E-05,-0.000898419,,,,,,3.438557954,0.783781417,-17.32543216,-33.79464437,2.722112662,Failure
2.853891794,1.633202436,8.22399E-05,-0.000898419,,,,,,3.439663516,0.826160157,-16.84706005,-33.0804907,2.651221478,Failure
2.853891794,1.633202436,8.22399E-05,-0.000898419,,,,,,3.442723013,0.100379291,-25.15505417,-45.37488423,3.955047631,Failure
2.853891794,1.633202436,8.22399E-05,-0.000898419,,,,,,3.443956908,0.256297901,-23.41284672,-42.75733943,3.727475817,Failure
2.856773533,3,-4.75E-05,-0.001130043,,,,,,3.448140573,2.366886722,-3.738086146,-7.904227916,1.702177199,Elastic
2.860540513,0.101728674,1.38799E-05,-7.45E-05,,,,,,3.449488374,2.700101659,-3.340546994,-2.192344341,1.690011723,Elastic
2.860540513,0.101728674,1.38799E-05,-7.45E-05,,,,,,3.449512659,2.441607018,-3.529684813,-6.628342399,1.682617126,Elastic
2.862528502,1.835895829,7.32514E-05,-0.000963091,,,,,,3.449993652,0.549477539,-20.03463963,-37.75542576,3.207466086,Failure
2.8630572,2.460039589,2.05181E-05,-0.001097639,,,,,,3.454056755,0.704808582,-18.21621581,-35.0827836,2.899902513,Failure
2.8630572,2.460039589,2.05181E-05,-0.001097639,,,,,,3.457058588,2.189845249,-4.461671788,-10.83233685,1.768080883,Elastic
2.864885642,0.306515741,3.80954E-05,-0.000217311,,,,,,3.459242601,0.903593946,-15.93452182,-31.70410408,2.531763975,Failure
2.869995419,0.511172727,5.74963E-05,-0.000350025,,,,,,3.461847598,0.377530225,-22.00387455,-40.63897737,3.544314148,Failure
2.87116521,2.038589222,6.01699E-05,-0.00101705,,,,,,3.462970284,0.42848487,-21.418068,-39.77111066,3.45503019,Failure
2.87116521,2.038589222,6.01699E-05,-0.00101705,,,,,,3.463234644,1.057035134,-14.27672961,-29.17396494,2.349063531,Failure
2.875869844,0.715699632,7.22675E-05,-0.00047249,,,,,,3.464752402,2.31403797,-3.915749295,-8.691403827,1.736712646,Elastic
2.875869844,0.715699632,7.22675E-05,-0.00047249,,,,,,3.467926898,2.486912889,-3.429961917,-5.728602995,1.689608432,Elastic
2.882300046,0.918413509,8.24774E-05,-0.000583692,,,,,,3.470635569,1.578264184,-9.22553951,-20.90300576,2.073665177,Elastic
2.882300046,0.918413509,8.24774E-05,-0.000583692,,,,,,3.474018028,1.620439162,-8.835452444,-20.20421949,2.050180227,Elastic
2.889607088,1.122560546,8.83934E-05,-0.000685308,,,,,,3.475542018,1.347565174,-11.38170286,-24.59041671,2.225023853,Failure
2.892197148,2.295672424,3.80788E-05,-0.001068547,,,,,,3.475946572,2.283524719,-4.03112412,-9.136300493,1.759088001,Elastic
2.892197148,2.295672424,3.80788E-05,-0.001068547,,,,,,3.476060899,2.686815397,-3.336105532,-2.202606224,1.697516478,Elastic
2.895144879,2.701934675,-8.46E-06,-0.001117172,,,,,,3.476660506,2.746392273,-3.431502527,-1.140714954,1.724075904,Elastic
2.895144879,2.701934675,-8.46E-06,-0.001117172,,,,,,3.480606373,1.877594453,-6.494406017,-15.91050472,1.899526327,Elastic
2.89797026,1.326204169,8.99835E-05,-0.000776173,,,,,,3.48277087,1.176441002,-13.0691608,-27.24211748,2.321809329,Failure
2.899500217,2.382750063,2.9188E-05,-0.001081864,,,,,,3.48377839,1.499811272,-9.923115133,-22.21323416,2.194248244,Elastic
2.899500217,2.382750063,2.9188E-05,-0.001081864,,,,,,3.48496526,1.227116906,-12.60650645,-26.48128932,2.334122681,Failure
2.904681879,2.540793614,1.13607E-05,-0.001101779,,,,,,3.487876871,2.50570123,-3.394353532,-5.260674299,1.701823691,Elastic
2.904681879,2.540793614,1.13607E-05,-0.001101779,,,,,,3.497790098,2.082601898,-5.041705033,-12.38685423,1.851308982,Elastic
2.907389561,1.529344378,8.7295E-05,-0.000856244,,,,,,3.499644444,1.697640854,-8.07831621,-18.78423877,2.016021171,Elastic
2.907389561,1.529344378,8.7295E-05,-0.000856244,,,,,,3.500648908,2.223758643,-4.283191123,-9.989705844,1.806423146,Elastic
2.916541603,1.736110078,8.01231E-05,-0.00092692,,,,,,3.501242537,2.595244919,-3.30681955,-3.602962729,1.697659389,Elastic
2.916541603,1.736110078,8.01231E-05,-0.00092692,,,,,,3.50217786,2.627486912,-3.304351173,-3.029009704,1.697594227,Elastic
2.916666667,0,0,0,,,,,,3.503129053,0.201907396,-23.93783449,-43.4517869,3.887169187,Failure
2.917063492,2.125324253,5.42949E-05,-0.001031823,,,,,,3.505452913,0.351858378,-22.22905997,-40.90778302,3.642268859,Failure
2.919335194,2.776726248,-1.86E-05,-0.001117627,,,,,,3.5071857,0.453288385,-21.05163897,-39.1708102,3.456755802,Failure
2.919335194,2.776726248,-1.86E-05,-0.001117627,,,,,,3.508205014,2.730620019,-3.413436323,-1.138456901,1.717253276,Elastic
2.921081027,0.203457347,2.71434E-05,-0.000146074,,,,,,3.509964897,2.574405817,-3.31510144,-3.897538894,1.703869899,Elastic
2.921081027,0.203457347,2.71434E-05,-0.000146074,,,,,,3.5099759,0.602692802,-19.30683126,-36.60919719,3.165977252,Failure
2.922352385,2.851150832,-2.88E-05,-0.001119639,,,,,,3.516052729,1.852682377,-6.66545444,-16.11765887,1.952853098,Elastic
2.925178311,1.938803471,6.87795E-05,-0.00098549,,,,,,3.520406942,1.002538574,-14.77497003,-29.85511706,2.497397801,Failure
2.925369576,2.925575416,-3.93E-05,-0.001120148,,,,,,3.52113778,2.388674626,-3.647047499,-7.035706992,1.76324198,Elastic
2.925426155,0.408244414,4.9427E-05,-0.000283273,,,,,,3.525363586,1.150088442,-13.33273826,-27.55774565,2.448902182,Failure
2.925426155,0.408244414,4.9427E-05,-0.000283273,,,,,,3.527531803,2.099238932,-4.931973089,-11.92360616,1.880591375,Elastic
2.928386767,3,-5.06E-05,-0.001119159,,,,,,3.529353553,1.249722111,-12.30184348,-25.94001204,2.385749379,Failure
2.931300581,0.61277132,6.68818E-05,-0.000410183,,,,,,3.532420876,2.673422923,-3.332303842,-1.952575091,1.705517859,Elastic
2.931300581,0.61277132,6.68818E-05,-0.000410183,,,,,,3.536172697,1.39622602,-10.90637295,-23.68582499,2.366525372,Failure
2.936444815,0.815886635,7.95844E-05,-0.000526112,,,,,,3.542889932,1.97274525,-5.745236972,-13.94951079,1.940171727,Elastic
2.936444815,0.815886635,7.95844E-05,-0.000526112,,,,,,3.543091716,2.529737228,-3.347474107,-4.416909985,1.728334211,Elastic
2.941124895,2.463504088,2.04878E-05,-0.001087474,,,,,,3.546383071,2.014419539,-5.462089693,-13.23368622,1.932766982,Elastic
2.944160984,1.018199074,8.78552E-05,-0.0006313,,,,,,3.549686319,0.377186501,-21.86084932,-40.30155846,3.645477472,Failure
2.944160984,1.018199074,8.78552E-05,-0.0006313,,,,,,3.55029642,0.427661864,-21.27989565,-39.44318592,3.555862936,Failure
2.946306558,2.621547639,1.2596E-06,-0.001103551,,,,,,3.555130273,2.153712799,-4.614278841,-10.82177897,1.8890878,Elastic
2.946306558,2.621547639,1.2596E-06,-0.001103551,,,,,,3.559176392,2.342221251,-3.778761477,-7.562491633,1.810998125,Elastic
2.951468026,1.222346111,9.1741E-05,-0.000727082,,,,,,3.560388236,0.100379291,-24.99385511,-44.9452153,4.110969055,Failure
2.951468026,1.222346111,9.1741E-05,-0.000727082,,,,,,3.560576055,2.418443315,-3.549633393,-6.228809481,1.778093008,Elastic
2.960887327,1.42548632,9.12714E-05,-0.000811787,,,,,,3.563987028,0.256297901,-23.22825634,-42.30284746,3.873163893,Failure
2.960887327,1.42548632,9.12714E-05,-0.000811787,,,,,,3.567934016,0.547523557,-19.84681461,-37.32143005,3.337762189,Failure
2.962961775,2.212059285,4.7375E-05,-0.001043952,,,,,,3.568086389,1.79414929,-7.131994143,-16.78808202,2.047447759,Elastic
2.962961775,2.212059285,4.7375E-05,-0.001043952,,,,,,3.569005102,1.174087722,-13.01563843,-26.99312722,2.50202333,Failure
2.970229937,1.62762863,8.64302E-05,-0.000885621,,,,,,3.569673396,0.702893099,-18.01948756,-34.64966842,3.021667126,Failure
2.970229937,1.62762863,8.64302E-05,-0.000885621,,,,,,3.570370562,2.311708001,-3.883059515,-8.008336247,1.832811376,Elastic
2.970264843,2.299136924,3.88157E-05,-0.001058843,,,,,,3.57080068,1.223045487,-12.57353466,-26.26748189,2.507772007,Failure
2.97720718,0.101728674,1.45314E-05,-7.39E-05,,,,,,3.571213606,2.701523728,-3.368899684,-1.085648326,1.696552223,Elastic
2.977567912,2.386214562,2.95094E-05,-0.00107164,,,,,,3.573646115,2.245546547,-4.15393675,-9.125193739,1.866286272,Elastic
2.977567912,2.386214562,2.95094E-05,-0.00107164,,,,,,3.574859242,0.901678463,-15.76168769,-31.29130748,2.683442455,Failure
2.979191412,1.839017721,7.66674E-05,-0.000951657,,,,,,3.576433319,0.021399703,-25.84499141,-46.20461425,4.238463306,Failure
2.979191412,1.839017721,7.66674E-05,-0.000951657,,,,,,3.580526027,2.437231656,-3.494782352,-5.746002707,1.779768848,Elastic
2.98162154,0.305186021,3.96888E-05,-0.000214503,,,,,,3.581175008,1.055081152,-14.21757069,-28.85222229,2.605641589,Failure
2.98162154,0.305186021,3.96888E-05,-0.000214503,,,,,,3.581689743,2.034169526,-5.316529052,-12.67488523,1.965164164,Elastic
2.982749574,2.544258113,1.08192E-05,-0.001090707,,,,,,3.584968652,1.943171878,-5.954385197,-14.19031248,2.006497358,Elastic
2.986731317,0.509843007,5.99629E-05,-0.000345917,,,,,,3.588111409,0.781303684,-17.08151539,-33.24488266,2.892153211,Failure
2.986731317,0.509843007,5.99629E-05,-0.000345917,,,,,,3.589216971,0.823682424,-16.59996454,-32.52767644,2.82111164,Failure
2.987828119,2.041711114,6.28514E-05,-0.001004038,,,,,,3.591856471,1.338606513,-11.43734198,-24.3523638,2.497664394,Failure
2.987828119,2.041711114,6.28514E-05,-0.001004038,,,,,,3.595455818,2.641905452,-3.297749597,-1.957051699,1.699391389,Elastic
2.987931236,2.702301664,-9.81E-06,-0.001102901,,,,,,3.597801153,1.49102912,-10.00317567,-21.69348494,2.336229052,Elastic
2.987931236,2.702301664,-9.81E-06,-0.001102901,,,,,,3.601248453,0.277633856,-22.92803124,-41.7997947,3.88247871,Failure
2.987931236,2.702301664,-9.81E-06,-0.001102901,,,,,,3.601996146,2.12146474,-4.772848125,-11.05354998,1.947669053,Elastic
2.987931236,2.702301664,-9.81E-06,-0.001102901,,,,,,3.60424971,0.525936237,-20.0287881,-37.53831868,3.417090163,Failure
2.987931236,2.702301664,-9.81E-06,-0.001102901,,,,,,3.613667208,1.688858702,-8.042520422,-18.27039869,2.168719324,Elastic
2.987931236,2.702301664,-9.81E-06,-0.001102901,,,,,,3.614166653,2.028986616,-5.336197505,-12.54591517,2.001095916,Elastic
2.987931236,2.702301664,-9.81E-06,-0.001102901,,,,,,3.614716837,2.476804835,-3.396255435,-4.770147035,1.770603087,Elastic
2.990948427,2.776726248,-2.01E-05,-0.001106178,,,,,,3.617937835,1.075297713,-13.97796977,-28.40692381,2.663299652,Failure
2.990948427,2.776726248,-2.01E-05,-0.001106178,,,,,,3.618127298,1.566904217,-9.216259595,-20.29459367,2.276627817,Elastic
2.991875551,0.712958323,7.52932E-05,-0.000466257,,,,,,3.621509757,1.609079195,-8.786830835,-19.55838735,2.242883877,Elastic
2.993965618,2.851150832,-3.07E-05,-0.001107891,,,,,,3.621900262,2.613895715,-3.276370862,-2.22882742,1.701115336,Elastic
2.993965618,2.851150832,-3.07E-05,-0.001107891,,,,,,3.625946921,2.240254338,-4.151469649,-8.837926824,1.907185327,Elastic
2.996982809,2.925575416,-4.16E-05,-0.001108158,,,,,,3.626770784,1.316134605,-11.64608723,-24.50698742,2.547372405,Failure
2.996982809,2.925575416,-4.16E-05,-0.001108158,,,,,,3.627937076,2.365675345,-3.666177336,-6.631526783,1.837143584,Elastic
2.998305753,0.9156722,8.60187E-05,-0.000576154,,,,,,3.628643427,1.96172253,-5.79245225,-13.58764876,2.045435796,Elastic
3,3,-5.28E-05,-0.001107332,,,,,,3.62935411,2.11709875,-4.785111521,-10.93704003,1.973825634,Elastic
3,3,-5.28E-05,-0.001107332,,,,,,3.630622622,2.593056614,-3.272120328,-2.532200017,1.708275725,Elastic
3.006021922,1.117984639,9.22677E-05,-0.000675538,,,,,,3.632367182,1.843723716,-6.698966461,-15.55610573,2.107699735,Elastic
3.006021922,1.117984639,9.22677E-05,-0.000675538,,,,,,3.636083332,2.000411331,-5.517395461,-12.88227353,2.036054291,Elastic
3.014385093,1.321628262,9.40822E-05,-0.000765126,,,,,,3.636369674,2.544155768,-3.294042784,-3.372921649,1.733746414,Elastic
3.014385093,1.321628262,9.40822E-05,-0.000765126,,,,,,3.638053431,0.124968373,-24.60811218,-44.24201523,4.17297607,Failure
3.019192591,2.466968587,2.0329E-05,-0.00107633,,,,,,3.641225785,2.329452764,-3.780432409,-7.164494268,1.864100322,Elastic
3.023727703,1.523770572,9.14549E-05,-0.000843549,,,,,,3.645154446,0.677135528,-18.17111597,-34.7776272,3.143972114,Failure
3.024374253,2.625012138,1.5067E-07,-0.001091504,,,,,,3.651610625,0.924615693,-15.4294362,-30.65200952,2.788889331,Failure
3.024374253,2.625012138,1.5067E-07,-0.001091504,,,,,,3.651619885,2.387979171,-3.583869823,-6.047589859,1.830996404,Elastic
3.032879746,1.730536273,8.41268E-05,-0.000912965,,,,,,3.652751118,2.660754972,-3.287772053,-1.06790265,1.658395091,Elastic
3.033333333,0,0,0,,,,,,3.653304885,2.235888348,-4.15570205,-8.708727629,1.926594947,Elastic
3.033726402,2.128446145,5.65007E-05,-0.001017533,,,,,,3.661553364,0.380893998,-21.63142206,-39.80003271,3.762487662,Failure
3.033726402,2.128446145,5.65007E-05,-0.001017533,,,,,,3.662067302,0.423413535,-21.13058722,-39.06737846,3.679637838,Failure
3.037747693,0.203457347,2.83419E-05,-0.000144773,,,,,,3.669158026,1.859350452,-6.552255953,-15.04972879,2.14011172,Elastic
3.04102947,2.215523784,4.83722E-05,-0.001033937,,,,,,3.671574654,1.461237054,-10.18829828,-21.74090031,2.4324407,Elastic
3.04184122,1.941925363,7.17703E-05,-0.000972531,,,,,,3.673702695,2.324269854,-3.778257696,-6.998365534,1.879371859,Elastic
3.04184122,1.941925363,7.17703E-05,-0.000972531,,,,,,3.675314856,0.146304328,-24.31091683,-43.73875722,4.184899615,Failure
3.042162054,0.406914695,5.14279E-05,-0.000279735,,,,,,3.675678734,2.451939987,-3.406843325,-4.701403884,1.789762733,Elastic
3.042162054,0.406914695,5.14279E-05,-0.000279735,,,,,,3.677910699,0.30198766,-22.52286212,-41.08403656,3.927247619,Failure
3.042162054,0.406914695,5.14279E-05,-0.000279735,,,,,,3.677919428,1.175094282,-12.93867495,-26.60926273,2.746210539,Failure
3.042162054,0.406914695,5.14279E-05,-0.000279735,,,,,,3.679431991,1.216335421,-12.5734944,-25.90235329,2.70059834,Failure
3.042162054,0.406914695,5.14279E-05,-0.000279735,,,,,,3.680321421,0.501433459,-20.17926166,-37.65174041,3.543913313,Failure
3.042162054,0.406914695,5.14279E-05,-0.000279735,,,,,,3.68147014,0.655548207,-18.35722687,-35.00085712,3.224233032,Failure
3.047306288,0.610030011,6.95053E-05,-0.00040445,,,,,,3.683457893,2.13323331,-4.663611822,-10.26564511,2.006601008,Elastic
3.048332539,2.302601423,3.94322E-05,-0.001048257,,,,,,3.687294776,2.073742752,-5.013500427,-11.26487298,2.043954636,Elastic
3.052450522,0.813145326,8.27999E-05,-0.000519029,,,,,,3.688373453,0.944832254,-15.21961902,-30.2292585,2.870340022,Failure
3.052450522,0.813145326,8.27999E-05,-0.000519029,,,,,,3.689564718,0.0254038,-25.646278,-45.71847689,4.379153765,Failure
3.053448427,2.745476248,-1.70E-05,-0.001094041,,,,,,3.690731633,2.383700771,-3.56937463,-5.80092784,1.840302571,Elastic
3.053448427,2.745476248,-1.70E-05,-0.001094041,,,,,,3.691327284,1.707527308,-7.837152879,-17.46495908,2.253129566,Elastic
3.055635607,2.389679061,2.96982E-05,-0.001060473,,,,,,3.692849825,1.097368116,-13.69963336,-27.79981447,2.813574535,Failure
3.055635607,2.389679061,2.96982E-05,-0.001060473,,,,,,3.699137681,0.775473516,-16.94818798,-32.8983631,3.025313275,Failure
3.056465618,2.819900832,-2.79E-05,-0.00109612,,,,,,3.699525733,2.356214036,-3.648761802,-6.219460448,1.862024371,Elastic
3.059482809,2.894325416,-3.89E-05,-0.001096755,,,,,,3.699944781,1.290817354,-11.85945025,-24.49434186,2.642515525,Failure
3.060166691,1.015457765,9.14953E-05,-0.000622823,,,,,,3.700450105,0.825781737,-16.39080457,-32.05446301,2.958567749,Failure
3.060817269,2.547722612,1.01225E-05,-0.001078572,,,,,,3.701973736,2.225067058,-4.175078098,-8.522552058,1.958136298,Elastic
3.060817269,2.547722612,1.01225E-05,-0.001078572,,,,,,3.703687302,2.539060358,-3.250568341,-2.85906087,1.713704326,Elastic
3.0625,2.96875,-4.99E-05,-0.001096137,,,,,,3.705756992,2.049671446,-5.154945449,-11.54432537,2.071981933,Elastic
3.06788286,1.217770204,9.56496E-05,-0.000716334,,,,,,3.706488967,1.438765146,-10.39465659,-21.92587544,2.495561512,Elastic
3.06788286,1.217770204,9.56496E-05,-0.000716334,,,,,,3.708625766,2.44833594,-3.388630814,-4.480238785,1.788203387,Elastic
3.06788286,1.217770204,9.56496E-05,-0.000716334,,,,,,3.710888253,2.6292784,-3.221072046,-1.098661777,1.628940045,Elastic
3.06788286,1.217770204,9.56496E-05,-0.000716334,,,,,,3.721242654,2.604540096,-3.205221749,-1.467171636,1.642079384,Elastic
3.06788286,1.217770204,9.56496E-05,-0.000716334,,,,,,3.727514364,1.554553037,-9.224864456,-19.82415896,2.408122218,Elastic
3.06788286,1.217770204,9.56496E-05,-0.000716334,,,,,,3.728118128,1.723154043,-7.668466385,-16.95557009,2.282311696,Elastic
3.07722547,1.419912514,9.53278E-05,-0.000799285,,,,,,3.730133535,2.286211821,-3.883795441,-7.21533929,1.921703282,Elastic
3.085962066,2.66868007,-6.59E-06,-0.001084024,,,,,,3.730901123,1.943938207,-5.869202154,-13.17781947,2.153793403,Elastic
3.085962066,2.66868007,-6.59E-06,-0.001084024,,,,,,3.731529715,1.60461937,-8.761783068,-18.94164217,2.36945713,Elastic
3.08656808,1.622054825,9.04515E-05,-0.000871792,,,,,,3.733798124,0.050731922,-25.30433669,-45.13007999,4.399386797,Failure
3.08656808,1.622054825,9.04515E-05,-0.000871792,,,,,,3.735169882,0.200459556,-23.60125831,-42.58947823,4.166080361,Failure
3.093873847,0.101728674,1.51523E-05,-7.33E-05,,,,,,3.736634334,2.535456312,-3.224216263,-2.620425298,1.697016947,Elastic
3.095529554,1.833443915,8.04081E-05,-0.000936436,,,,,,3.737168365,1.976528956,-5.630204999,-12.57230169,2.139939986,Elastic
3.097260286,2.470433086,2.00099E-05,-0.001064164,,,,,,3.740018917,0.601633756,-18.8737462,-35.67690464,3.387319941,Failure
3.097260286,2.470433086,2.00099E-05,-0.001064164,,,,,,3.740660689,1.867449401,-6.447785473,-14.41560552,2.207728077,Elastic
